Timestamp,Email Address,Nama,Umur,Asal Universitas,Jurusan,Saya merasa lebih mudah memahami logika pemrograman jika dijelaskan melalui diagram alur (flowchart),Saya lebih suka menonton video tutorial koding daripada mendengarkan penjelasan suara saja.,Penggunaan warna yang berbeda pada kode (seperti di VS Code) sangat membantu saya mengenali struktur program.,Saya sering membayangkan bagaimana alur data mengalir dalam program seperti sebuah peta di pikiran saya,Saya lebih mudah mengingat perintah Python jika saya pernah melihatnya dalam bentuk infografis atau skema.,Saya merasa lebih cepat paham jika instruktur menjelaskan materi Python secara lisan di depan kelas/webinar.,Mendengarkan diskusi atau tanya jawab antar teman tentang suatu error membantu saya menemukan solusi.,Saya sering mengulang-ulang penjelasan guru di dalam hati atau dengan suara pelan untuk memahami konsep yang sulit.,Saya lebih suka mengikuti kursus yang menyediakan banyak sesi live session atau podcast teknis.,Instruksi yang diberikan melalui suara lebih mudah saya ikuti daripada instruksi yang hanya tertulis di layar.,Saya lebih suka membaca dokumentasi resmi atau buku teks Python untuk mendalami suatu materi.,Saya merasa harus menulis catatan atau rangkuman teks sendiri agar benar-benar memahami cara kerja sebuah fungsi.,Saya sangat menyukai penjelasan materi yang disajikan dalam bentuk daftar poin (bullet points) atau daftar langkah-langkah.,"Saat mencari solusi di internet, saya lebih memilih membaca artikel blog atau StackOverflow daripada menonton video.",Membaca komentar di dalam kode sangat membantu saya memahami tujuan dari baris kode tersebut.,Saya merasa bosan jika harus membaca teori terlalu lama tanpa mencoba langsung mengetik kodenya di komputer.,"Saya lebih cepat paham melalui metode trial and error (mencoba, salah, lalu memperbaiki sendiri).",Mengikuti tutorial live coding di mana saya mengetik bersamaan dengan instruktur adalah cara belajar favorit saya.,Saya lebih mudah memahami konsep Python jika saya mengaplikasikannya langsung ke dalam proyek nyata.,Saya merasa lebih percaya diri dengan kemampuan saya setelah berhasil memecahkan masalah koding secara mandiri.
2026-04-16 13:20:50,mardhiyahdirja@hotmail.com,Laila Prasetyo,20 - 24 Tahun,IPB,Pendidikan Akuntansi,5,4,5,3,5,2,4,5,3,5,2,4,3,3,4,4,5,3,4,5
2026-04-14 20:37:10,psiregar@yahoo.com,"Drs. Cawisono Wahyudin, S.Psi",20 - 24 Tahun,Trilogi,Kelautan,2,3,1,5,5,5,4,4,2,5,1,3,4,3,5,5,4,5,2,5
2026-04-20 16:07:53,lailasarisabar@hotmail.com,Amelia Aryani,> 25 Tahun,UI,Ilmu pendidikan ,5,2,3,4,3,4,4,4,4,2,4,5,3,4,5,3,4,5,4,4
2026-04-22 12:28:42,prasetyairiana@yahoo.com,Nyana Manullang,20 - 24 Tahun,Universitas Diponegoro ,Ilmu Ekonomi ,4,4,4,4,3,1,5,4,5,5,5,5,2,3,4,4,4,5,3,4
2026-05-05 03:23:58,sudiaticemplunk@yahoo.com,Anastasia Widiastuti,15 - 19 Tahun,BINUS,Ilmu Ekonomi ,4,4,2,3,5,5,4,5,4,2,4,3,5,4,5,3,4,5,5,1
2026-04-15 00:30:43,nasyiahirma@hotmail.com,Ajiono Nasyidah,20 - 24 Tahun,Universitas Telkom Bandung,Ilmu komunikasi ,5,4,5,5,5,4,2,5,5,5,5,3,3,3,3,3,5,4,4,2
2026-05-04 18:17:17,rahayugina@yahoo.com,Karja Mandala,20 - 24 Tahun,Universitas Indonesia,Ilmu pendidikan ,5,4,5,4,2,4,4,4,5,4,2,5,3,4,4,3,4,4,5,3
2026-04-30 16:53:29,usamahaurora@hotmail.com,Kania Rahmawati,15 - 19 Tahun,Unnes,Sistem Informasi,5,4,3,4,4,4,3,4,4,5,3,3,2,5,2,4,3,4,4,5
2026-04-14 06:54:40,sitorusgamanto@yahoo.com,Indah Prasetya,20 - 24 Tahun,IPB university ,Fiskes,2,4,5,3,4,5,5,4,5,4,2,5,3,3,2,5,5,5,2,5
2026-04-08 11:29:56,aprabowo@yahoo.com,Olivia Yulianti,> 25 Tahun,De Montfort University,Mechatronics engineering ,5,4,4,4,4,1,4,5,2,1,4,1,3,4,4,2,4,2,5,5
2026-05-06 07:38:04,atmajawijaya@gmail.com,Kairav Yulianti,20 - 24 Tahun,a,Kelautan,4,4,1,1,2,5,4,2,4,4,1,4,4,2,4,4,4,3,4,5
2026-04-18 17:11:28,ghaliyatisihombing@yahoo.com,Hartana Pudjiastuti,> 25 Tahun,IPB university ,pertanian ,4,2,2,4,3,2,4,4,5,2,5,4,5,3,4,1,3,3,4,4
2026-04-20 01:30:09,abyasaprasetya@yahoo.com,R. Hasim Sitorus,> 25 Tahun,Binus,Psikologi ,4,4,4,3,4,1,1,3,3,5,4,3,4,5,1,3,3,5,4,4
2026-04-19 09:31:19,mardhiyahgading@gmail.com,Bakijan Mayasari,15 - 19 Tahun,UNJ,fisika ,4,5,3,4,2,4,5,5,5,4,4,5,1,3,4,5,4,5,1,5
2026-05-05 12:04:10,hariyahheru@hotmail.com,Kala Purnawati,15 - 19 Tahun,Binus University,a,5,5,5,4,4,3,5,2,5,4,3,4,3,4,2,4,5,5,4,4
2026-05-06 22:20:44,padmasariozy@hotmail.com,Sarah Widiastuti,> 25 Tahun,Undip,ekonomi ,4,3,4,5,4,2,4,5,5,3,4,4,4,4,4,3,5,5,3,3
2026-05-04 04:06:36,uchita42@hotmail.com,dr. Farhunnisa Suryatmi,15 - 19 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,psikologi ,4,4,2,5,4,5,3,4,5,5,5,5,5,5,1,4,5,4,4,4
2026-05-03 12:37:05,purwantibanawi@gmail.com,"R.A. Ella Siregar, S.Gz",20 - 24 Tahun,Universitas Telkom Bandung,Teknik Informatika,4,5,3,4,2,4,5,5,4,5,4,4,3,4,4,5,5,4,4,5
2026-04-30 14:43:27,gadangpuspita@hotmail.com,"Salimah Kurniawan, S.E.I",15 - 19 Tahun,De Montfort University,Creativepreneurship,5,2,3,4,3,3,3,4,5,4,4,4,5,3,5,4,4,4,2,5
2026-05-02 21:28:36,ldabukke@gmail.com,"Farhunnisa Utami, S.I.Kom",15 - 19 Tahun,Politeknik Astra,Ilmu olahraga ,4,3,1,5,4,5,4,4,4,2,1,4,5,4,4,3,4,1,5,3
2026-05-03 09:03:33,wastutisaka@hotmail.com,Indra Nainggolan,15 - 19 Tahun,UPN veteran Jakarta ,Psikologi ,4,4,4,5,1,5,4,4,4,4,5,1,5,5,4,4,4,3,5,4
2026-04-19 07:13:26,prayogamaras@hotmail.com,Alika Nashiruddin,> 25 Tahun,Univertas Islam Lamongan,Sejarah ,3,3,4,4,3,4,5,3,3,4,4,2,2,5,5,3,5,3,5,4
2026-04-09 08:23:07,hasanahfathonah@yahoo.com,Tgk. Ami Rahimah,15 - 19 Tahun,Universitas Muhammadiyah Surakarta (UMS),Sistem Informasi,4,2,4,5,4,3,5,3,4,4,3,4,5,5,3,3,5,5,4,5
2026-04-12 13:43:39,sihombingqori@hotmail.com,Jelita Hartati,20 - 24 Tahun,Trilogi,Sejarah ,5,3,5,5,4,4,2,3,4,2,5,5,3,3,5,4,4,4,5,4
2026-04-21 17:39:18,wahyunicinta@hotmail.com,"dr. Estiono Hidayanto, M.Kom.",> 25 Tahun,Unpad,Ekonomi ,3,5,5,3,5,5,5,4,5,5,5,4,4,4,4,3,4,3,5,4
2026-04-27 12:02:55,pyolanda@yahoo.com,"R. Anita Puspasari, S.Pt",15 - 19 Tahun,Universitas Negeri Semarang,Pendidikan Bahasa Inggris,4,2,2,4,5,5,4,5,5,5,4,4,5,4,5,4,5,3,5,3
2026-04-15 11:47:48,galiono74@hotmail.com,H. Kacung Wastuti,15 - 19 Tahun,Bina Nusantara ,Ilmu olahraga ,4,4,4,1,4,1,2,4,4,5,4,4,4,1,5,4,5,4,3,4
2026-05-03 23:07:33,ysafitri@hotmail.com,Nabila Kusmawati,20 - 24 Tahun,IPB university ,Ilmu Politik,4,3,4,5,5,2,4,2,3,5,4,4,1,1,4,4,4,4,5,1
2026-04-18 17:21:22,uwaispanca@yahoo.com,"Hj. Tami Hastuti, S.H.",20 - 24 Tahun,unpad,Pendidikan Bahasa Inggris,5,5,4,4,3,4,5,5,4,5,5,5,4,5,3,1,4,5,4,4
2026-04-08 01:15:59,wastutikiandra@hotmail.com,Nasrullah Pertiwi,15 - 19 Tahun,UNJ,Sejarah ,3,4,4,2,4,3,4,2,3,4,5,4,4,4,4,4,3,1,3,1
2026-04-23 12:02:44,hafshah00@hotmail.com,Eka Putra,> 25 Tahun,Universitas Sumatera Utara ,Sastra Jepang,5,5,3,2,5,4,3,4,4,2,4,4,4,4,4,5,3,5,5,5
2026-04-14 03:37:13,kuswandarivinsen@hotmail.com,drg. Safina Uwais,20 - 24 Tahun,IPB,Statistika ,5,3,4,2,4,4,4,4,3,4,4,5,3,5,4,4,4,3,2,2
2026-04-15 15:32:10,imulyani@yahoo.com,drg. Olivia Mardhiyah,20 - 24 Tahun,Universitas Negeri Semarang ,Fiskes,5,4,4,4,5,1,5,5,4,5,3,4,5,4,4,2,4,5,4,4
2026-04-23 15:49:58,waskitamahesa@yahoo.com,R. Dian Lestari,> 25 Tahun,Unnes,manajemen ,4,3,5,4,2,4,4,5,1,5,4,1,5,5,2,4,5,5,2,3
2026-04-17 12:47:17,kusumokasiran@yahoo.com,Eka Marpaung,20 - 24 Tahun,Universitas Indonesia ,Manajemen ,4,4,4,4,4,2,4,4,5,3,4,5,4,5,5,5,5,4,5,4
2026-04-15 13:45:24,galar53@hotmail.com,Sadina Puspita,15 - 19 Tahun,Universitas Telkom Bandung,Kehutanan ,1,4,4,3,4,3,4,1,4,5,1,4,5,5,1,4,3,5,5,5
2026-04-12 16:16:52,waskitaajimin@gmail.com,Kayla Habibi,20 - 24 Tahun,Universitas Trilogi,teknik elektro,3,3,5,5,4,2,4,4,5,2,5,4,5,5,4,4,5,2,3,5
2026-04-19 12:06:41,usaputra@gmail.com,"Suci Kuswandari, S.IP",15 - 19 Tahun,Institut Pariwisata dan Bisnis Internasional ,Administrasi Niaga,4,4,3,4,1,3,4,4,2,2,4,4,2,5,5,5,5,5,3,2
2026-05-05 13:38:38,balidinmelani@hotmail.com,Tugiman Yuliarti,> 25 Tahun,Universitas Gunadarma,akuntansi,5,4,4,4,5,4,1,3,5,5,1,3,2,3,4,2,2,5,5,5
2026-04-23 21:06:17,gilangsuwarno@yahoo.com,Gasti Astuti,> 25 Tahun,Institut Pariwisata dan Bisnis Internasional ,Mechatronics engineering ,5,5,5,3,4,5,4,2,2,2,4,5,5,4,3,5,2,3,3,1
2026-04-16 10:44:11,galurharyanto@gmail.com,Hj. Gilda Kusmawati,> 25 Tahun,UNNES,Manajemen Informatika,4,5,2,4,3,3,5,5,5,4,2,5,5,5,5,1,3,5,2,4
2026-04-11 10:10:24,wibisonochelsea@yahoo.com,Imam Thamrin,20 - 24 Tahun,BINUS,Hukum,5,4,5,1,4,4,5,4,4,4,4,5,4,4,5,2,5,2,4,5
2026-04-15 12:08:50,hidayattania@yahoo.com,R. Banawa Nurdiyanti,20 - 24 Tahun,Universitas Diponegoro ,pertanian ,4,1,1,4,5,5,3,4,4,4,4,4,4,5,5,3,3,3,4,4
2026-05-05 18:55:07,zulaikha34@hotmail.com,Jasmani Hidayat,20 - 24 Tahun,Universitas Telkom Bandung,Manajemen Informatika,4,4,4,2,4,4,4,3,2,5,4,4,5,4,4,2,4,3,5,5
2026-04-14 17:35:37,kusmawatisaiful@yahoo.com,Baktianto Wasita,20 - 24 Tahun,Politeknik Astra,Pendidikan Bahasa Inggris,4,4,4,4,3,4,4,4,4,3,5,1,4,4,3,5,5,3,5,4
2026-04-16 00:17:19,hassanaheka@gmail.com,Ika Samosir,15 - 19 Tahun,Binus bandung,Arkeologi,5,2,5,3,4,5,5,5,3,2,4,5,2,3,5,5,5,4,2,5
2026-04-09 05:49:35,luwes10@gmail.com,"Lalita Kusmawati, M.Pd",> 25 Tahun,Unpad,Kelautan,4,4,2,4,5,3,5,2,5,2,5,2,4,2,4,5,2,5,4,1
2026-04-19 16:32:52,mariadi57@yahoo.com,Mutia Hariyah,> 25 Tahun,UGM,ekonomi ,4,4,4,4,5,4,5,4,1,5,4,4,3,3,5,5,3,2,2,5
2026-05-03 23:25:36,nurdiyantiadikara@yahoo.com,Ir. Baktiono Andriani,15 - 19 Tahun,UGM,Ilmu olahraga ,4,5,4,4,5,3,2,4,4,2,5,1,4,4,3,3,4,5,4,5
2026-04-15 04:03:39,laksitanalar@gmail.com,Kambali Hutagalung,15 - 19 Tahun,USU,Pendidikan Bahasa Inggris,4,5,2,4,4,4,4,4,4,2,5,4,4,5,5,4,2,4,4,2
2026-04-26 09:48:34,qramadan@gmail.com,R.A. Siti Mustofa,15 - 19 Tahun,Kyoto University of Advanced Science ,Akuntansi ,3,5,4,4,4,2,4,2,4,5,5,5,4,4,4,4,4,5,4,5
2026-04-10 03:50:36,aryaniraden@hotmail.com,dr. Makara Nashiruddin,20 - 24 Tahun,Universitas Diponegoro ,Hukum ,3,4,5,4,4,4,4,5,5,5,5,2,5,5,4,4,4,5,2,4
2026-04-16 13:57:55,ssihombing@yahoo.com,"Salimah Prasasta, M.Pd",15 - 19 Tahun,USU,Sejarah ,4,1,4,4,5,4,5,3,4,4,5,3,4,3,3,4,2,2,5,4
2026-04-18 12:16:03,cmardhiyah@gmail.com,Diah Sinaga,> 25 Tahun,Universitas Indonesia ,ilkom,5,5,3,1,4,5,4,4,4,4,4,4,4,5,3,4,3,5,4,4
2026-04-10 04:19:28,wardi09@gmail.com,dr. Rika Nasyiah,> 25 Tahun,Uhamka,Creativepreneurship,5,4,3,4,5,3,4,3,4,5,4,4,4,3,5,5,5,2,5,2
2026-04-08 23:56:46,nasabprasasta@gmail.com,Parman Hartati,> 25 Tahun,Universitas Telkom Bandung,Teknik Informatika,4,4,4,5,2,4,4,4,4,5,4,4,5,4,4,4,3,4,5,5
2026-04-22 09:53:20,jabal49@hotmail.com,KH. Candra Permadi,15 - 19 Tahun,Binus University,Media Production,3,5,4,5,4,4,4,1,4,5,5,4,4,1,5,5,4,2,3,5
2026-04-15 22:44:06,hdongoran@hotmail.com,Jaeman Nurdiyanti,> 25 Tahun,USU,Manajemen Perhotelan,2,4,4,4,4,3,5,1,3,4,3,5,3,4,4,1,3,4,3,2
2026-04-27 06:47:35,putri16@gmail.com,Prakosa Thamrin,> 25 Tahun,Bina Nusantara ,Teknik Informatika dan Komputer ,5,4,5,5,4,4,4,4,5,5,4,5,3,4,2,4,3,5,2,5
2026-05-01 02:18:47,darimin19@gmail.com,Wadi Nainggolan,15 - 19 Tahun,Unnes,Akuntansi,4,4,5,4,5,1,2,2,4,4,3,4,4,2,4,5,3,5,5,5
2026-04-25 08:20:24,bnamaga@yahoo.com,"Syahrini Prayoga, S.Farm",20 - 24 Tahun,Universitas Negeri Jakarta,ekonomi ,4,2,5,5,5,3,4,2,1,4,4,3,5,3,4,5,2,3,5,4
2026-04-28 06:35:51,euyainah@yahoo.com,Yulia Jailani,> 25 Tahun,Universitas Brawijaya ,Ilmu Ekonomi ,5,5,4,3,2,3,4,1,2,2,3,5,3,2,4,4,5,2,3,4
2026-04-29 07:03:22,jais66@yahoo.com,Gangsar Budiyanto,20 - 24 Tahun,Universitas Palangkaraya ,Teknik Informatika dan Komputer ,4,5,5,4,5,4,4,4,5,3,4,5,4,1,5,3,3,3,4,3
2026-05-05 22:05:26,xhalim@gmail.com,Dt. Daniswara Widiastuti,20 - 24 Tahun,STIKOM Poltek Cirebon ,Administrasi Niaga,5,4,3,4,5,1,5,3,5,4,2,3,4,4,4,1,5,4,4,3
2026-04-16 15:12:33,pnashiruddin@hotmail.com,"H. Bakiadi Kurniawan, M.TI.",20 - 24 Tahun,Universitas Diponegoro ,fisika ,5,5,4,4,4,5,2,4,5,1,2,4,3,4,4,4,5,3,4,5
2026-04-27 21:47:09,zprasetya@gmail.com,"Oliva Riyanti, S.H.",20 - 24 Tahun,Politeknik Astra,Farmasi,5,4,5,4,4,3,5,5,3,5,1,5,2,4,3,5,4,3,4,5
2026-04-28 11:09:47,awibisono@hotmail.com,Yosef Kuswandari,> 25 Tahun,a,Sistem Informasi ,4,1,4,2,4,5,4,5,5,5,4,5,4,4,2,4,3,5,4,5
2026-05-03 15:15:53,sihombinggandi@hotmail.com,"Drs. Lalita Haryanti, M.Kom.",20 - 24 Tahun,Institut Pertanian Bogor,Ilmu Politik,5,4,2,3,5,5,5,4,3,4,4,4,5,3,5,5,5,4,5,3
2026-05-02 04:38:55,bahuraksanarpati@yahoo.com,Jail Yuliarti,> 25 Tahun,unpad,teknik mesin,5,5,4,5,1,5,4,4,2,5,5,4,4,4,5,4,4,4,4,1
2026-04-20 16:51:01,yjailani@gmail.com,"Jindra Hastuti, M.TI.",20 - 24 Tahun,Universitas Gunadarma,Sastra Jepang,3,4,4,3,4,4,3,5,4,4,4,3,5,4,4,3,5,5,5,1
2026-04-21 09:09:24,tirtayasa55@yahoo.com,Jefri Rajata,15 - 19 Tahun,Universitas Negeri Surabaya ,Statistika Terapan dan Komputasi,2,1,2,5,1,5,4,4,4,4,2,5,4,2,5,2,4,4,4,2
2026-04-09 18:51:20,wnuraini@hotmail.com,Ani Halim,15 - 19 Tahun,Uhamka,Teknik ,5,2,4,5,4,2,5,4,4,4,4,3,3,3,4,5,2,4,2,3
2026-04-29 06:57:09,widiastutiwardaya@hotmail.com,"R. Zizi Winarno, S.IP",20 - 24 Tahun,Binus bandung,Ekonomi ,5,4,3,4,2,4,3,5,1,5,5,5,3,5,3,4,5,4,4,3
2026-04-10 05:08:08,halimahlulut@hotmail.com,Dartono Halimah,15 - 19 Tahun,ub,Informatika,5,2,5,2,4,5,5,4,1,4,3,4,4,4,5,4,5,2,5,4
2026-04-14 21:46:44,jarwakurniawan@hotmail.com,Calista Firmansyah,15 - 19 Tahun,Undip,Sistem Informasi,1,3,1,4,1,4,1,3,1,2,3,4,5,3,4,4,5,4,4,5
2026-04-07 17:55:58,lmarbun@yahoo.com,Cawisono Manullang,20 - 24 Tahun,Uhamka,sistem informasi,4,4,4,5,4,4,4,4,4,4,4,3,3,5,5,3,5,2,5,3
2026-04-22 04:07:06,yoseflaksmiwati@hotmail.com,"dr. Galur Firgantoro, M.M.",20 - 24 Tahun,unj,Farmasi,5,1,1,5,1,2,3,4,2,5,5,4,5,5,4,1,5,4,5,4
2026-04-29 08:29:45,kawaca59@hotmail.com,dr. Kardi Handayani,> 25 Tahun,Unpad,Kedokteran ,3,3,3,4,4,5,5,3,4,2,1,4,3,5,5,4,4,5,5,4
2026-04-29 14:07:12,kputra@hotmail.com,Olga Tamba,20 - 24 Tahun,Prasetiya Mulya,Teknologi Rekayasa Logistik,4,3,4,4,4,3,4,2,4,1,2,5,4,5,4,5,5,4,3,5
2026-05-04 20:43:34,zulaikaimam@hotmail.com,Dinda Maulana,> 25 Tahun,Trilogi,Agribisnis,4,4,4,4,2,5,5,5,5,4,2,3,5,5,4,5,4,3,5,3
2026-04-20 20:54:10,pertiwikanda@yahoo.com,Lidya Prakasa,20 - 24 Tahun,ugm,pertambangan,3,4,2,5,4,1,4,5,5,4,4,4,3,5,5,4,4,5,4,4
2026-04-29 00:09:44,gabriella07@gmail.com,Ismail Prayoga,15 - 19 Tahun,Telkom university surabaya ,perbankan,3,4,4,3,4,4,2,4,5,2,4,5,5,2,3,4,5,4,4,5
2026-05-04 22:27:05,estiawanlestari@hotmail.com,Nadia Mayasari,> 25 Tahun,Universitas Indonesia ,Manajemen ,3,5,5,5,4,4,3,4,5,5,5,4,3,4,5,2,4,5,4,4
2026-04-26 14:54:52,tnasyiah@yahoo.com,Emin Saptono,> 25 Tahun,Binus University ,Akuntansi ,5,5,4,5,2,1,4,3,5,2,5,2,4,5,4,4,4,4,4,4
2026-04-09 16:35:19,cyuliarti@yahoo.com,"Drs. Kadir Winarsih, M.Farm",20 - 24 Tahun,Universitas Sumatera Utara ,Pendidikan Akuntansi,4,4,4,3,5,4,4,4,4,4,4,4,4,3,5,4,3,1,5,2
2026-04-27 18:49:36,garang62@gmail.com,Siska Megantara,> 25 Tahun,Universitas Sumatera Utara ,Ilmu olahraga ,5,4,3,5,5,1,4,4,5,5,3,3,4,4,3,2,2,5,4,4
2026-04-23 12:15:36,jwulandari@yahoo.com,"Ani Setiawan, M.Pd",15 - 19 Tahun,Universitas Sumatera Utara ,Teknik Informatika dan Komputer ,4,5,3,5,2,2,4,4,5,4,4,5,3,4,3,4,4,5,2,5
2026-05-04 08:33:30,shakilawastuti@hotmail.com,Wage Ramadan,15 - 19 Tahun,ub,Teknologi Pangan,4,4,2,5,4,4,4,3,4,4,5,5,5,4,5,5,1,4,2,3
2026-05-02 19:06:12,tutama@hotmail.com,Silvia Prabowo,> 25 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,Kedokteran Gigi,4,2,5,5,5,4,5,3,2,3,5,5,4,2,2,5,4,2,4,2
2026-04-27 18:34:37,npadmasari@hotmail.com,"Hj. Kamila Yulianti, S.I.Kom",20 - 24 Tahun,De Montfort University,Staterkom,4,4,2,4,5,5,4,4,4,5,5,5,3,3,4,4,4,4,5,5
2026-04-09 09:28:13,rahmawatitri@hotmail.com,Dr. Empluk Kusmawati,> 25 Tahun,STIKOM Poltek Cirebon ,Teknik Sipil,4,4,4,5,4,4,5,3,4,5,5,5,4,5,5,3,4,5,4,4
2026-04-22 05:41:29,hidayatami@yahoo.com,Cindy Halimah,> 25 Tahun,Telkom university surabaya ,Pendidikan Akuntansi,2,5,3,3,5,4,1,4,4,5,5,4,4,3,1,5,4,5,5,4
2026-04-21 04:16:05,pardimarbun@gmail.com,Maimunah Pratiwi,> 25 Tahun,UNJ,ekonomi ,3,3,4,2,3,2,4,4,3,4,5,4,4,4,4,3,4,3,2,4
2026-04-06 23:43:00,kartikaagustina@hotmail.com,Yance Prasasta,20 - 24 Tahun,Trilogi,sistem informasi,4,1,3,4,3,2,4,2,4,5,4,5,5,4,5,2,4,4,4,3
2026-04-17 04:59:35,onovitasari@hotmail.com,Farah Hardiansyah,20 - 24 Tahun,UNNES,Ilmu Politik,5,5,4,2,2,2,5,4,5,2,4,4,4,5,4,4,3,3,5,5
2026-05-01 06:50:31,siregardadap@yahoo.com,Arsipatra Mahendra,20 - 24 Tahun,Binus University,Hukum ,5,5,5,3,4,2,5,4,4,1,3,5,2,4,4,2,4,4,4,4
2026-04-28 08:38:33,pardihutapea@hotmail.com,R. Vivi Marbun,15 - 19 Tahun,Universitas Muhammadiyah Surakarta (UMS),Hukum ,4,5,4,4,4,4,3,1,4,4,5,5,2,4,4,4,5,4,2,3
2026-04-30 22:13:56,lasmonodongoran@hotmail.com,Tirtayasa Nurdiyanti,20 - 24 Tahun,Universitas Diponegoro ,psikologi ,4,4,4,4,3,4,4,5,5,5,4,3,4,5,2,3,2,5,4,3
2026-04-21 07:16:49,cintamarpaung@yahoo.com,Soleh Yuliarti,15 - 19 Tahun,Politeknik Astra,Kelautan,5,5,4,3,5,2,3,4,3,4,4,3,5,5,4,4,3,4,5,4
2026-05-03 00:55:57,kayla27@yahoo.com,Lasmanto Latupono,20 - 24 Tahun,Universitas Muhammadiyah Surakarta (UMS),Kelautan,4,4,4,2,4,5,2,5,5,5,3,5,4,5,5,5,4,4,4,5
2026-04-07 13:36:33,stampubolon@yahoo.com,"Arsipatra Puspita, S.Kom",> 25 Tahun,UI,Informatika,5,4,4,3,3,5,3,3,4,5,5,3,3,4,3,4,5,4,5,5
2026-04-27 16:44:06,thamringamblang@yahoo.com,"Dr. Lasmanto Maulana, S.E.",20 - 24 Tahun,Trilogi,pertambangan,4,5,5,5,5,3,1,2,4,1,3,5,4,4,4,4,5,2,5,3
2026-04-07 07:38:12,kalim97@hotmail.com,Radika Latupono,> 25 Tahun,ugm,psikologi ,4,5,4,4,3,3,3,5,1,4,5,4,5,5,3,4,2,4,2,4
2026-05-04 08:15:29,nalar11@yahoo.com,"Shakila Prasetya, S.Pd",15 - 19 Tahun,Universitas Negeri Semarang,Computer science - Intelligent system,5,5,4,4,5,4,2,4,5,2,4,2,4,4,4,5,3,4,5,3
2026-04-24 14:52:54,oprabowo@hotmail.com,"Cut Hani Winarsih, S.I.Kom",15 - 19 Tahun,USU,Informatika,5,3,4,1,2,3,5,5,4,2,5,5,5,5,3,4,3,4,5,4
2026-05-04 17:35:01,kamila38@yahoo.com,Keisha Sudiati,15 - 19 Tahun,Universitas Negeri Semarang ,Manajemen Informatika,4,5,3,5,3,4,4,4,5,4,2,4,4,3,4,5,5,4,5,4
2026-04-18 00:06:49,dagelnatsir@gmail.com,Iriana Natsir,20 - 24 Tahun,UPN veteran Jakarta ,fisika ,5,2,4,4,5,3,5,4,3,4,4,4,3,3,5,4,4,4,4,3
2026-04-11 02:09:00,abyasalatupono@gmail.com,"Drs. Ratna Laksita, S.T.",20 - 24 Tahun,BINUS,Statistika terapan dan Komputasi ,4,5,5,4,5,5,5,5,4,4,5,4,3,4,5,5,4,4,3,4
2026-04-22 00:46:48,najibsalahudin@gmail.com,"Endah Puspita, S.Kom",> 25 Tahun,Pnj,Teknik Informatika ,5,5,2,1,2,1,4,4,5,4,4,4,3,5,4,5,2,4,4,4
2026-04-24 09:31:13,qmaulana@yahoo.com,drg. Jane Melani,15 - 19 Tahun,BINUS,Farmasi,3,4,4,5,1,2,5,5,3,5,4,4,5,5,3,2,4,3,5,5
2026-05-07 02:22:46,natsirjanet@hotmail.com,Kacung Sitompul,15 - 19 Tahun,ugm,sastra inggris ,4,4,4,3,2,4,2,4,4,5,5,5,5,4,4,4,5,4,2,3
2026-04-30 21:24:00,vero71@hotmail.com,"R. Padmi Hardiansyah, M.Farm",20 - 24 Tahun,De Montfort University,Teknik Informatika,4,4,3,4,3,1,5,3,5,4,5,4,4,4,4,5,5,2,4,4
2026-05-06 06:29:13,ipranowo@gmail.com,"Tantri Hasanah, S.E.I",20 - 24 Tahun,Universitas Telkom Bandung,Sastra Jepang,4,5,2,2,5,3,4,5,4,4,1,2,4,3,3,4,2,3,2,5
2026-04-27 16:16:15,lailasaricaturangga@hotmail.com,Bakda Jailani,20 - 24 Tahun,BINUS ,Pendidikan Akuntansi,4,1,5,5,5,4,5,4,4,5,5,4,3,5,4,3,5,4,4,4
2026-04-28 20:58:27,estiono47@hotmail.com,Michelle Permata,> 25 Tahun,ASTRAtech,ekonomi,4,3,2,2,4,4,3,5,4,4,4,4,4,5,5,3,5,5,4,1
2026-05-01 07:32:39,padmasarisarah@hotmail.com,Lamar Nugroho,20 - 24 Tahun,ASTRAtech,Agribisnis,4,5,5,5,4,4,4,5,4,4,4,5,4,4,4,5,2,4,1,4
2026-04-25 05:31:08,tugimanuwais@gmail.com,"Kenzie Nurdiyanti, S.E.",20 - 24 Tahun,Kyoto University of Advanced Science ,Kedokteran ,5,3,3,3,4,3,4,5,3,3,4,5,5,4,4,5,2,3,4,4
2026-04-30 05:37:26,yuni68@hotmail.com,Anastasia Firgantoro,15 - 19 Tahun,UI,Kehutanan ,4,4,3,3,4,5,4,3,1,3,5,5,1,3,2,4,2,2,5,4
2026-05-06 12:29:05,uwasita@hotmail.com,Ikhsan Padmasari,20 - 24 Tahun,Trilogi,Teknik Informatika ,5,4,1,4,5,4,5,2,5,4,5,1,4,5,1,5,4,4,4,5
2026-05-04 12:32:29,rajataokto@hotmail.com,"H. Dirja Waskita, S.I.Kom",15 - 19 Tahun,Institut Pariwisata dan Bisnis Internasional ,Sejarah ,4,1,4,3,3,4,5,2,4,4,5,4,3,3,5,4,3,4,3,3
2026-04-29 02:14:14,jamalianarpati@hotmail.com,Galak Oktaviani,20 - 24 Tahun,Binus University,Teknik,4,1,4,4,4,4,5,3,3,1,3,5,2,5,3,3,4,5,3,5
